StartDate,EndDate,Duration (in seconds),ResponseId,Generic_response_W_1,Generic_response_W_2,Generic_response_W_3,Generic_wtp_W_3,Pers_response_W_1,Pers_response_W_2,Pers_response_W_3,Personality_wtp_W_3,Generic_response_S_1,Generic_response_S_2,Generic_response_S_3,Generic_wtp_S_3,Pers_response_S_1,Pers_response_S_2,Pers_response_S_3,Personality_wtp_S_3,big5_1,big5_2,big5_3,big5_4,big5_5,big5_6,big5_7,big5_8,big5_9,big5_10,big5_11,big5_12,big5_13,big5_14,big5_15,big5_16,big5_17,big5_18,big5_19,big5_20,big5_21,big5_22,big5_23,big5_24,big5_25,big5_26,big5_27,big5_28,big5_29,big5_30,big5_90,Generic_Sneaker,Generic_Weekend,Salient_Tailored_Sneaker,Salient_Tailored_Weekend,FL_32_DO,FL_50_DO,HashedID
12/5/2023 14:34,12/5/2023 14:36,99,R_1IzU1g8lJPgGOXW,3,4,5,324,5,4,3,420,2,3,5,89,3,4,5,49,3,3,5,4,3,3,3,4,2,3,4,3,3,5,3,3,4,3,5,2,2,4,4,3,4,4,4,4,5,3,6,"Introducing the ultimate pair of sneakers - Nike! With a wide range of styles and colors, there's a perfect pair for everyone. These shoes are designed to offer supreme comfort, support, and durability which makes them perfect for an active lifestyle. Whether you're a fitness enthusiast, or you're just on the lookout for some stylish shoes to pair with your favorite outfit, Nike sneakers have got you covered. Come check out our collection and see for yourself why Nike is a brand that you can always trust!","Escape to the eternal city of Rome! Discover the romance and history of this iconic destination. See the sights, taste the cuisine, and immerse yourself in the culture. From Vatican City to the ancient Colosseum, there's something for everyone. Book your weekend getaway now and indulge in a little dolce vita. Don't let this opportunity pass you by. See you in Rome!","Get ready to take on the day with ease in the Nike sneakers. These sleek and stylish shoes will help you step up your game in every aspect of your life. With their durable design and comfortable fit, you'll never want to take them off. So whether you're running errands or hitting the gym, choose Nike sneakers to help you power through your day.","Looking for a fun and spontaneous getaway to Rome? Look no further! Our weekend package offers a mix of exciting activities and relaxing downtime, perfect for anyone looking to escape the daily grind. Explore the city's ancient history and culture with guided tours, indulge in delicious Italian cuisine, and take some time to stroll through the beautiful parks and gardens. With no strict schedule or itinerary, you can simply go with the flow and enjoy all that Rome has to offer. Book your weekend getaway now and let the adventure begin!",Generic|Personality,PersonalitySneakers|GenericSneakers,371511dabad56dbf6e63e0c0f5a5c7f3
12/5/2023 14:35,12/5/2023 14:37,147,R_z7NezIOhn6gJalH,2,1,1,681,5,6,6,1202,2,1,1,1,3,3,4,8,5,4,2,5,4,3,4,3,2,2,4,5,7,6,5,2,3,5,5,4,4,6,6,6,4,2,2,2,2,3,6,"Just Do It in style with Nike Sneakers! Our collection of shoes will have you looking and feeling your best no matter what you're doing. Whether you're hitting the gym or just running errands around town, our sneakers are designed to provide maximum comfort and support. With a range of colors and styles to choose from, you're sure to find the perfect pair to fit your unique sense of style. So if you're ready to take your shoe game to the next level, lace up a pair of Nike Sneakers today! #JustDoIt","Escape to the eternal city of Rome! Discover the romance and history of this iconic destination. See the sights, taste the cuisine, and immerse yourself in the culture. From Vatican City to the ancient Colosseum, there's something for everyone. Book your weekend getaway now and indulge in a little dolce vita. Don't let this opportunity pass you by. See you in Rome!","Introducing the Nike sneaker that will take you from the city streets to the trails with ease. With a classic design and durable materials, this shoe is perfect for the person who values function and style. Whether you're going for a morning jog or running errands, this sneaker offers comfort and support that will keep you going all day long. Step up your game with this shoe that showcases the perfect balance of classic and contemporary style. Get ready to turn heads with Nike on your feet.","Escape to the Eternal City and immerse yourself in the rich history and culture of Rome! Enjoy a weekend of sightseeing to some of the most famous landmarks in the world, such as the Colosseum, the Vatican, and the Pantheon. Indulge in delicious Italian food and wine, take a stroll through charming neighborhoods and relax with a gelato by the picturesque fountains. This is the perfect getaway for anyone looking to experience the allure of Rome without feeling overwhelmed by too many options. Book your trip today and enjoy an unforgettable weekend in the heart of Italy!",Generic|Personality,GenericSneakers|PersonalitySneakers,635f65b27590e36f51e86825db799f95
12/5/2023 14:34,12/5/2023 14:38,215,R_cCKCP6GBX5hRJAd,4,3,3,448,7,7,7,1023,3,3,3,49,5,4,5,76,4,7,1,1,6,3,1,4,1,3,5,6,6,6,7,6,1,5,6,1,5,6,4,6,5,3,2,1,1,1,6,"Introducing the ultimate pair of sneakers - Nike! With a wide range of styles and colors, there's a perfect pair for everyone. These shoes are designed to offer supreme comfort, support, and durability which makes them perfect for an active lifestyle. Whether you're a fitness enthusiast, or you're just on the lookout for some stylish shoes to pair with your favorite outfit, Nike sneakers have got you covered. Come check out our collection and see for yourself why Nike is a brand that you can always trust!","Escape to the eternal city of Rome! Discover the romance and history of this iconic destination. See the sights, taste the cuisine, and immerse yourself in the culture. From Vatican City to the ancient Colosseum, there's something for everyone. Book your weekend getaway now and indulge in a little dolce vita. Don't let this opportunity pass you by. See you in Rome!","Looking for a shoe that can keep up with your on-the-go lifestyle? The Nike [insert model name] is the perfect choice for those who need a flexible, durable, and stylish shoe that can handle any activity. With its comfortable fit and high-quality design, this sneaker is built to withstand even the toughest of challenges. Whether you're running errands, hitting the gym, or just hanging out with friends, the Nike [insert model name] has got you covered. So why settle for anything less? Choose Nike and step up your game today!","Looking for a break from the hustle and bustle of everyday life? Whether you're the type to plan every detail or prefer to go with the flow, our weekend getaway to Rome is perfect for everyone. Take a leisurely stroll through the beautiful city streets, explore ancient ruins, soak up the culture, and indulge in some of the best food and wine Italy has to offer. With no need for strict schedules or rigid itineraries, you can relax and enjoy everything Rome has to offer on your own terms. Book your weekend getaway today and escape to a world of adventure and exploration.",Personality|Generic,PersonalitySneakers|GenericSneakers,65272a61b02baf85541b6c66c1a0863d
12/5/2023 14:36,12/5/2023 14:40,270,R_2RV3Sq2MQQPEwps,4,4,4,1197,4,5,4,1510,2,2,2,75,4,4,4,75,5,5,2,4,4,2,3,3,3,6,4,5,6,5,3,4,5,5,4,4,6,5,5,4,4,5,4,4,3,4,6,"Introducing the ultimate pair of sneakers - Nike! With a wide range of styles and colors, there's a perfect pair for everyone. These shoes are designed to offer supreme comfort, support, and durability which makes them perfect for an active lifestyle. Whether you're a fitness enthusiast, or you're just on the lookout for some stylish shoes to pair with your favorite outfit, Nike sneakers have got you covered. Come check out our collection and see for yourself why Nike is a brand that you can always trust!","Escape to Rome this weekend! Explore the Eternal City's ancient ruins, indulge in delicious Italian food and wine, and wander through charming cobblestone streets. Our weekend getaway package includes airfare, a centrally located hotel, and a guided tour of the Colosseum. Book now and experience the magic of Rome!","Experience the perfect blend of style and comfort with the latest Nike Sneaker. Feel a sense of connection to the earth with every step you take, while still rocking a classic design that never goes out of style. Whether you're out for a jog or simply running errands, this shoe is sure to keep your feet happy all day long. Trust us, this Nike Sneaker is the perfect addition to your traditional wardrobe.","Unwind and discover new experiences on a captivating weekend getaway to Rome! Escape the mundane routine and indulge in the beauty of this ancient city. With engaging activities, delicious food, and exciting sightseeing opportunities, you'll feel like you've stepped into a whole new world. Stroll down the alleys of history and explore the city's diverse architecture. Take in the stunning views from the top of the Colosseum, or head to the Vatican for a once-in-a-lifetime awe-inspiring moment. With everything from historical landmarks, famous cuisine, and delightful entertainment, this is the perfect way to recharge your batteries and disconnect from the daily grind. Discover the world awaits you!",Personality|Generic,GenericSneakers|PersonalitySneakers,d2b1b1f127fe2d111a1175cbd4c54800
12/5/2023 14:43,12/5/2023 14:50,399,R_3GwenAElqypy4UO,7,6,7,1200,7,7,7,1200,6,5,7,120,5,5,6,120,7,7,1,6,6,3,1,2,1,2,5,7,7,7,5,6,1,6,7,3,5,7,7,7,5,2,1,1,1,2,6,"Looking for sneakers that are both stylish and functional? Look no further than Nike! Our sneakers are designed to take your style to the next level, no matter where you're headed. With a wide variety of colors and styles to choose from, there's a pair of Nikes that is perfect for everyone. So go ahead and step up your game with Nike sneakers!","Escape to the eternal city of Rome! Discover the romance and history of this iconic destination. See the sights, taste the cuisine, and immerse yourself in the culture. From Vatican City to the ancient Colosseum, there's something for everyone. Book your weekend getaway now and indulge in a little dolce vita. Don't let this opportunity pass you by. See you in Rome!","Step up your game with the Nike Sneaker. With its sleek design and superior comfort, these sneakers will have you always ready to take on anything that comes your way. Don't let anything hold you back. Let the Nike Sneaker be your reliable partner in achieving greatness. Get your pair now and take your style to the next level. #JustDoIt","Experience the elegance and history of Rome with a perfectly organized weekend escape, tailored just for you. From meticulously planned tours of ancient landmarks to the most exclusive dining experiences, every detail of your trip will be taken care of with the utmost care and precision. Indulge in premium accommodations and explore the city at your own pace, knowing that every moment of your adventure has been thoughtfully curated to fit your unique preferences. Don't settle for a chaotic vacation - come to Rome and let us help you create an unforgettable, conscientiously planned weekend getaway. Book now and take the first step towards an unforgettable Roman holiday.",Generic|Personality,GenericSneakers|PersonalitySneakers,cffb2cd7902466275bc5c58739ca8dc0
12/5/2023 14:47,12/5/2023 14:51,194,R_1FA4O6FUx1xQHqm,6,6,5,1003,5,5,5,1006,1,1,1,0,1,1,1,0,5,3,3,1,5,5,4,3,1,2,5,5,6,7,6,6,5,4,7,2,3,6,6,7,7,3,5,2,1,2,6,"Looking for sneakers that are both stylish and functional? Look no further than Nike! Our sneakers are designed to take your style to the next level, no matter where you're headed. With a wide variety of colors and styles to choose from, there's a pair of Nikes that is perfect for everyone. So go ahead and step up your game with Nike sneakers!","Escape to Rome for the perfect weekend getaway! Immerse yourself in the city's rich history, culture, and cuisine. Marvel at ancient landmarks like the Colosseum and the Pantheon, stroll through charming neighborhoods like Trastevere, and indulge in delectable Italian cuisine. Stay in a cozy hotel or boutique apartment in the heart of the city and soak up the vibrant atmosphere of this iconic destination. Book your Rome weekend getaway now and start creating unforgettable memories","Get ready to step up your game with the ultimate sneakers for those who love to embrace their bold and adventurous side! With sleek styling and unparalleled performance, our Nike Sneakers are the perfect choice for the social butterfly who loves to make every step count. Whether you're pounding the pavement or hitting the gym, these sneakers are sure to keep up with your unstoppable energy and leave a lasting impression wherever you go. So why wait? Experience the ultimate combination of style and comfort with our Nike Sneakers today!","Escape to the vibrant city of Rome for a weekend full of adventure! Indulge in the exquisite cuisine, sip on wines under the stars, and explore the iconic landmarks that this historic city has to offer. Whether it's strolling through the enchanting streets or dancing the night away in one of the many bars or clubs, your high energy and love for excitement will be perfectly matched in Rome. Book your getaway now and embark on an extraverted journey through one of the world's most beautiful cities.",Personality|Generic,GenericSneakers|PersonalitySneakers,7abb346edfbf6b894a52a832d6ddcb33
12/5/2023 14:52,12/5/2023 14:54,149,R_2YbJrSvPw7auP2v,2,2,2,715,2,2,2,724,2,2,2,75,2,2,2,75,4,7,5,5,7,2,2,7,7,1,3,7,7,7,6,5,1,3,7,1,4,7,7,7,7,1,4,2,2,1,6,"Looking for sneakers that are both stylish and functional? Look no further than Nike! Our sneakers are designed to take your style to the next level, no matter where you're headed. With a wide variety of colors and styles to choose from, there's a pair of Nikes that is perfect for everyone. So go ahead and step up your game with Nike sneakers!","Escape to the enchanting city of Rome for a unforgettable weekend getaway. Discover the city's rich history and culture as you stroll through the charming streets, indulge in authentic Italian cuisine at local trattorias and explore breathtaking landmarks such as the Colosseum and Vatican City. Relax in luxury accommodations and let the magic of Rome enchant you. Book your weekend getaway today and experience the allure of this timeless destination. #RomeWeekendGetaway #ExploreItaly #LaDolceVita","Experience a new level of style and innovation with our latest Nike sneaker release! Elevate your outfit with a shoe that combines bold design and unmatched comfort. From the streets to the studio, show off your artistic flair and push your limits with every stride. Don't settle for ordinary footwear - embrace the new and stand out from the crowd with Nike.","Looking for a unique and exciting weekend getaway? Look no further than Rome! This ancient city has so much to offer, from stunning architecture to delicious cuisine. Immerse yourself in the culture and history by visiting famous landmarks like the Colosseum and the Vatican. Take a stroll through the charming streets and indulge in authentic Italian gelato. With so much to discover, a weekend in Rome is the perfect adventure for the curious and adventurous traveler. Book your trip now and embrace the possibilities!",Generic|Personality,GenericSneakers|PersonalitySneakers,519fbad9bfef52611f50703a236c7703
12/5/2023 14:53,12/5/2023 14:58,280,R_11hDW7fbybE2RJn,7,7,7,800,5,6,5,800,6,6,7,100,6,6,6,100,6,6,1,2,6,6,2,2,2,2,6,6,7,6,5,5,3,6,6,2,3,7,6,6,6,2,5,2,3,2,6,"Just Do It in style with Nike Sneakers! Our collection of shoes will have you looking and feeling your best no matter what you're doing. Whether you're hitting the gym or just running errands around town, our sneakers are designed to provide maximum comfort and support. With a range of colors and styles to choose from, you're sure to find the perfect pair to fit your unique sense of style. So if you're ready to take your shoe game to the next level, lace up a pair of Nike Sneakers today! #JustDoIt","Escape to the enchanting city of Rome for a unforgettable weekend getaway. Discover the city's rich history and culture as you stroll through the charming streets, indulge in authentic Italian cuisine at local trattorias and explore breathtaking landmarks such as the Colosseum and Vatican City. Relax in luxury accommodations and let the magic of Rome enchant you. Book your weekend getaway today and experience the allure of this timeless destination. #RomeWeekendGetaway #ExploreItaly #LaDolceVita","If you're looking for a sneaker that can keep up with your active lifestyle, look no further than the Nike Sneaker! Designed with style and comfort in mind, this versatile shoe is the perfect addition to any outgoing individual's collection. Whether you're hitting the gym, going for a run, or just exploring the city, the Nike Sneaker has got you covered. With its breathable material and sturdy construction, you'll never have to sacrifice comfort for style. So why wait? Get your Nike Sneaker today and let your outgoing personality shine!","Are you looking for an exciting weekend adventure? Look no further than a trip to Rome! Whether you're searching for bustling city streets or lively nightlife, Rome has it all. Enjoy the beautiful outdoor cafes, remarkable architecture, and iconic landmarks like the Coliseum and the Pantheon. Rome is a city that never sleeps, where the energy never falters. Dance the night away with locals and explore the city with fellow adventure-seekers. Don't miss out on a whirlwind weekend in the heart of Italy! Book your trip to Rome today and experience the city's vibrant and contagious energy.",Personality|Generic,PersonalitySneakers|GenericSneakers,e849e5d03bf32ba5c67e5be8b4b49864
12/5/2023 14:50,12/5/2023 14:58,478,R_12EXw7tJgwZ9ICK,6,6,6,596,6,6,6,799,4,4,4,45,6,6,6,76,2,6,2,5,7,3,2,2,1,3,5,6,7,5,4,5,3,6,6,1,4,7,7,7,7,3,3,1,2,2,6,"Looking for sneakers that are both stylish and functional? Look no further than Nike! Our sneakers are designed to take your style to the next level, no matter where you're headed. With a wide variety of colors and styles to choose from, there's a pair of Nikes that is perfect for everyone. So go ahead and step up your game with Nike sneakers!","Escape to Rome for the perfect weekend getaway! Immerse yourself in the city's rich history, culture, and cuisine. Marvel at ancient landmarks like the Colosseum and the Pantheon, stroll through charming neighborhoods like Trastevere, and indulge in delectable Italian cuisine. Stay in a cozy hotel or boutique apartment in the heart of the city and soak up the vibrant atmosphere of this iconic destination. Book your Rome weekend getaway now and start creating unforgettable memories","""Step up your game with our latest Nike Sneaker - designed for those who want to conquer the day with confidence and style. With its sleek design and comfortable fit, you'll be able to take on any task with ease. Whether it's hitting the gym or running errands, these shoes are the ultimate companion to have by your side. Upgrade your footwear game and unleash your inner winner with Nike.""","Escape to the eternal city for a weekend filled with history, culture, and adventure. Experience the art and architecture of ancient Rome with a guided tour of the Colosseum, Roman Forum, and Palatine Hill. Immerse yourself in the local cuisine with a food tour through the historic streets of Trastevere. Relax in luxury accommodations with breathtaking views of the city skyline and enjoy a spa day at a top-rated wellness center. Our tailored itinerary ensures that your stay is organized and efficient while still allowing for personal exploration at your own pace. Don't miss out on the opportunity to explore one of the world's most captivating cities. Book your weekend getaway to Rome now!",Personality|Generic,GenericSneakers|PersonalitySneakers,0daac49089474359a80d12c20ccc3905
12/5/2023 15:00,12/5/2023 15:05,263,R_3EWsn0jPIvwyhY0,6,5,6,603,5,4,5,501,3,2,3,45,5,4,5,60,7,6,2,6,6,2,2,3,5,2,5,5,6,6,5,2,2,6,6,2,5,6,6,6,5,2,2,2,2,3,6,"Looking for sneakers that are both stylish and functional? Look no further than Nike! Our sneakers are designed to take your style to the next level, no matter where you're headed. With a wide variety of colors and styles to choose from, there's a pair of Nikes that is perfect for everyone. So go ahead and step up your game with Nike sneakers!","Escape to the eternal city of Rome! Discover the romance and history of this iconic destination. See the sights, taste the cuisine, and immerse yourself in the culture. From Vatican City to the ancient Colosseum, there's something for everyone. Book your weekend getaway now and indulge in a little dolce vita. Don't let this opportunity pass you by. See you in Rome!","Unleash your inner strength and conquer every stride with our latest Nike Sneaker! Made with the finest materials and innovative design, this shoe offers unmatched support and comfort for your active lifestyle. Whether you're hitting the gym or running errands, you can rely on these sneakers to keep you moving forward. So why wait? Step up your game with Nike - the brand that never fails. Get your pair today and start living your best life!","Escape to the fascinating history and breathtaking architecture of Rome with our exclusive weekend getaway package. Indulge in the city's vibrant culture and cuisine, while maintaining your organized and responsible lifestyle. Immerse yourself in guided tours that will satisfy your desire for knowledge and enhance your cultural awareness. Enjoy luxurious accommodations that will cater to your innate sense of orderliness and attention to detail. Make the most of your weekend while experiencing the charm and sophistication of Rome.",Generic|Personality,PersonalitySneakers|GenericSneakers,ecf62bc699e920fecf1f604e24b3bee3
12/5/2023 14:54,12/5/2023 15:09,895,R_332WKlawvz9Xi6l,6,5,5,751,6,5,6,802,6,5,5,107,7,7,7,120,2,7,7,3,7,7,2,2,2,1,6,7,6,7,7,7,1,6,7,1,1,7,6,7,7,3,2,2,2,1,6,"Just Do It in style with Nike Sneakers! Our collection of shoes will have you looking and feeling your best no matter what you're doing. Whether you're hitting the gym or just running errands around town, our sneakers are designed to provide maximum comfort and support. With a range of colors and styles to choose from, you're sure to find the perfect pair to fit your unique sense of style. So if you're ready to take your shoe game to the next level, lace up a pair of Nike Sneakers today! #JustDoIt","Escape to the enchanting city of Rome for a unforgettable weekend getaway. Discover the city's rich history and culture as you stroll through the charming streets, indulge in authentic Italian cuisine at local trattorias and explore breathtaking landmarks such as the Colosseum and Vatican City. Relax in luxury accommodations and let the magic of Rome enchant you. Book your weekend getaway today and experience the allure of this timeless destination. #RomeWeekendGetaway #ExploreItaly #LaDolceVita","""Step into the spotlight with the ultimate sneaker for those who live life to the fullest. Make a statement with every stride in the bold design and unbeatable comfort of these Nike sneakers. Whether you're hitting the gym or the streets, you'll never miss a beat in these sneakers that are just as bold and outgoing as you are. Elevate your style and your game with the perfect blend of form and function. Order yours now and let your shoes do the talking.""",Ready for an adventure? Experience the ultimate weekend getaway in Rome! Explore the vibrant streets and indulge in authentic Italian cuisine. Take part in exciting outdoor activities and explore the city's ancient landmarks. Enjoy the vibrant nightlife and socialize with locals and tourists alike. Meet new people and create unforgettable memories. This is the perfect getaway for those who love to be in the spotlight and crave new experiences. Book now and let Rome be your playground!,Personality|Generic,GenericSneakers|PersonalitySneakers,aed95cd9a3c81d5d707ec31453d6b2fc
12/5/2023 15:14,12/5/2023 15:21,388,R_2OMSHYUGBpBNDNA,7,6,7,1003,6,5,7,2000,7,6,7,60,7,3,6,90,7,6,6,7,7,5,1,1,7,7,6,6,6,5,7,5,6,7,5,7,7,7,7,7,6,5,6,7,5,6,6,"Just Do It in style with Nike Sneakers! Our collection of shoes will have you looking and feeling your best no matter what you're doing. Whether you're hitting the gym or just running errands around town, our sneakers are designed to provide maximum comfort and support. With a range of colors and styles to choose from, you're sure to find the perfect pair to fit your unique sense of style. So if you're ready to take your shoe game to the next level, lace up a pair of Nike Sneakers today! #JustDoIt","Escape to Rome for the perfect weekend getaway! Immerse yourself in the city's rich history, culture, and cuisine. Marvel at ancient landmarks like the Colosseum and the Pantheon, stroll through charming neighborhoods like Trastevere, and indulge in delectable Italian cuisine. Stay in a cozy hotel or boutique apartment in the heart of the city and soak up the vibrant atmosphere of this iconic destination. Book your Rome weekend getaway now and start creating unforgettable memories","Get ready to turn heads with the ultimate pair of sneakers from Nike. From the streets to the gym, these shoes are versatile and stylish enough to be worn anywhere. Don't worry about tough terrains or sudden rain showers, these sneakers are built to last and keep your feet comfortable throughout the day. With a unique design and advanced technology, grab the spotlight every time you step out. Get your hands on this must-have pair and start your day on the right foot. Get your Nike sneakers today!","Come get lost in the winding streets and narrow alleys of Rome! Take a break from the daily grind and indulge in a spontaneous weekend getaway. Wander through the ancient ruins, enjoy a gelato on the Spanish Steps, and dine on delicious local cuisine. Let your adventurous side lead the way as you explore one of the most beautiful cities in the world. Don't worry about planning every detail, just pack your bags and let Rome surprise you. Book your weekend escape now!",Personality|Generic,GenericSneakers|PersonalitySneakers,d6b07a4e0a6540df087430af036added
12/5/2023 15:23,12/5/2023 15:25,173,R_2P4YVwCleVTZGjC,6,6,7,800,5,3,6,600,2,2,3,60,3,2,4,60,6,6,2,3,1,4,5,2,3,7,4,4,6,6,1,4,2,6,6,6,5,6,7,5,1,3,2,5,2,7,6,"Looking for sneakers that are both stylish and functional? Look no further than Nike! Our sneakers are designed to take your style to the next level, no matter where you're headed. With a wide variety of colors and styles to choose from, there's a pair of Nikes that is perfect for everyone. So go ahead and step up your game with Nike sneakers!","Escape to the enchanting city of Rome for a unforgettable weekend getaway. Discover the city's rich history and culture as you stroll through the charming streets, indulge in authentic Italian cuisine at local trattorias and explore breathtaking landmarks such as the Colosseum and Vatican City. Relax in luxury accommodations and let the magic of Rome enchant you. Book your weekend getaway today and experience the allure of this timeless destination. #RomeWeekendGetaway #ExploreItaly #LaDolceVita","Experience the perfect blend of style and comfort with the latest Nike sneakers. These sneakers are designed to fit your active and dynamic lifestyle, without compromising on traditional values. Get ready to step up your game with the vintage-inspired look and feel of these sneakers. Upgrade your shoe collection today and enjoy the perfect balance of fashion and functionality!","Escape to the Eternal City and indulge in all that Rome has to offer. Take in the sights of ancient ruins and stunning architecture, savor delicious Italian cuisine, and soak up the vibrant culture and history. Enjoy a weekend of relaxation and exploration with pre-planned itineraries to ensure an effortless and stress-free trip. Experience Rome at your own pace and create memories that will last a lifetime. Book your getaway now and discover the beauty of the Italian capital!",Personality|Generic,GenericSneakers|PersonalitySneakers,ebbb45e5ef5f68f30f6f69cb57dc470d
12/5/2023 15:23,12/5/2023 15:27,245,R_3MrN7b61nZWvhAo,4,5,3,799,6,6,5,999,6,7,6,90,5,5,5,82,6,5,1,3,5,2,2,3,2,5,3,4,6,6,2,2,3,6,5,6,6,6,6,6,3,4,3,2,2,6,6,"Introducing the ultimate pair of sneakers - Nike! With a wide range of styles and colors, there's a perfect pair for everyone. These shoes are designed to offer supreme comfort, support, and durability which makes them perfect for an active lifestyle. Whether you're a fitness enthusiast, or you're just on the lookout for some stylish shoes to pair with your favorite outfit, Nike sneakers have got you covered. Come check out our collection and see for yourself why Nike is a brand that you can always trust!","Experience the beauty of Rome on a weekend getaway! Discover historic landmarks like the Colosseum and Vatican City, indulge in delicious Italian cuisine, and take in the vibrant culture. Stay in a luxurious hotel and enjoy breathtaking views of the city. Book your unforgettable Roman holiday now!","Introducing the new Nike sneaker that's perfect for the daily grind. With its classic design and durable build, this shoe will take you wherever you need to go- rain or shine. Whether you're hitting the gym or running errands, this sneaker is up to the task. And with its sleek, understated style, you can wear it with just about anything. So why not give your feet the support they deserve? Try the new Nike sneaker today.","Escape to the eternal city for a weekend of adventure and indulgence! Discover ancient ruins, stunning art, and mouth-watering Italian cuisine. Experience the vibrant energy of Rome's bustling streets, while also finding plenty of opportunities for relaxation in stunning parks and outdoor cafes. This trip is perfect for those who appreciate tried-and-true experiences and the classic allure of one of the world's most iconic cities. Book now for an unforgettable weekend getaway!",Personality|Generic,GenericSneakers|PersonalitySneakers,332a6350aeb4b2ce8fe94ffbea6a92bd
12/5/2023 15:23,12/5/2023 15:28,275,R_2Bx7LfGOA3ZOweJ,5,4,5,751,6,5,6,802,5,4,5,75,6,5,5,80,6,6,3,5,5,3,2,5,6,2,2,2,5,4,5,3,2,5,4,2,4,6,5,4,6,5,5,3,4,2,6,"Looking for a durable, functional, and stylish pair of sneakers? Look no further than Nike! Our sneakers are designed with unbeatable comfort and support, so you can keep going and going. Whether you're going for a jog, hitting the gym, or just running errands, our sneakers will keep your feet feeling great. Shop now and experience the difference with Nike sneakers!","Escape to Rome this weekend! Explore the Eternal City's ancient ruins, indulge in delicious Italian food and wine, and wander through charming cobblestone streets. Our weekend getaway package includes airfare, a centrally located hotel, and a guided tour of the Colosseum. Book now and experience the magic of Rome!","Be ready to step up your shoe game with our newest Nike sneaker. Effortlessly stylish and comfortable, our shoe is perfect for any occasion. With its sleek design and superior comfort, you will never want to take them off. Feel confident and stylish, even if you prefer to stay low-key in social situations. Try them today and discover the perfect shoe for any personality.","Escape to the enchanting city of Rome for a weekend retreat. Bask in the lush beauty of the Roman architecture and idyllic surroundings. Delight in intimate strolls along the cobbled streets, and revel in the peaceful atmosphere of the majestic palazzi. Indulge in gourmet meals at quaint local cafes, and take time to reflect at the awe-inspiring landmarks and museums. This serene and tranquil getaway to Rome is the perfect escape for those seeking a quiet, introspective break from the hustle and bustle of everyday life. So pack your bags and get ready for a tranquil experience you won't soon forget.",Personality|Generic,GenericSneakers|PersonalitySneakers,216e7d26f0df4a58e5f88afa8ea8b27c
12/5/2023 15:25,12/5/2023 15:29,249,R_2VgNnhP68iYfJqa,4,4,4,749,4,5,5,901,3,3,3,75,3,3,3,75,7,5,1,4,5,1,5,6,3,4,1,3,6,5,1,1,4,7,4,7,5,5,4,2,2,6,5,4,4,7,6,"Introducing the ultimate pair of sneakers - Nike! With a wide range of styles and colors, there's a perfect pair for everyone. These shoes are designed to offer supreme comfort, support, and durability which makes them perfect for an active lifestyle. Whether you're a fitness enthusiast, or you're just on the lookout for some stylish shoes to pair with your favorite outfit, Nike sneakers have got you covered. Come check out our collection and see for yourself why Nike is a brand that you can always trust!","Escape to the eternal city of Rome! Discover the romance and history of this iconic destination. See the sights, taste the cuisine, and immerse yourself in the culture. From Vatican City to the ancient Colosseum, there's something for everyone. Book your weekend getaway now and indulge in a little dolce vita. Don't let this opportunity pass you by. See you in Rome!","Looking for a sneaker that stays true to the classics while providing reliable performance? Look no further than Nike's newest release. With its timeless design and exceptional durability, this sneaker is perfect for those who value tradition and practicality. Don't sacrifice style for comfort - get the best of both worlds with Nike.",Escape to the exciting and vibrant city of Rome this weekend! Experience the rich history and culture with guided tours that cater to your interests. Indulge in delicious Italian cuisine and soak up the sunshine at outdoor cafes. Relax in cozy and comfortable accommodations after a long day of exploring the city. Don't miss out on this opportunity to discover Rome's hidden gems and make lasting memories. Book your trip now!,Generic|Personality,PersonalitySneakers|GenericSneakers,6c08a9a847ff09b808f2944e2bd518cf
12/5/2023 15:21,12/5/2023 15:40,1130,R_8ImkHrsIzBL6D8l,6,5,5,1225,6,6,6,1645,5,4,4,37,4,4,4,36,5,6,4,5,6,3,4,5,5,4,3,5,6,5,4,5,4,4,4,4,6,6,4,4,5,5,4,4,4,4,6,"Just Do It in style with Nike Sneakers! Our collection of shoes will have you looking and feeling your best no matter what you're doing. Whether you're hitting the gym or just running errands around town, our sneakers are designed to provide maximum comfort and support. With a range of colors and styles to choose from, you're sure to find the perfect pair to fit your unique sense of style. So if you're ready to take your shoe game to the next level, lace up a pair of Nike Sneakers today! #JustDoIt","Escape to Rome this weekend! Explore the Eternal City's ancient ruins, indulge in delicious Italian food and wine, and wander through charming cobblestone streets. Our weekend getaway package includes airfare, a centrally located hotel, and a guided tour of the Colosseum. Book now and experience the magic of Rome!","Introducing the latest Nike sneaker, crafted for those who value comfort and style above all. With a classic design and supreme comfort features, this sneaker is perfect for everyday wear. Whether you're running errands or going for a walk, these shoes will keep you grounded and looking stylish. Its sleek exterior is paired with durable materials to ensure longevity without compromising on performance. Try on a pair of these Nike sneakers today, and step into a new level of comfort and style.","Escape to the ancient city of Rome for a weekend full of adventure and excitement! Immerse yourself in the rich history and culture of this iconic destination. From the Colosseum to the Vatican, there is so much to explore. Take a stroll through the charming streets and indulge in some mouth-watering Italian cuisine. You'll be amazed by the beauty of the architecture and the warmth of the people. Let Rome captivate you with its charm and transport you to another time. Book your Roman holiday now!",Generic|Personality,GenericSneakers|PersonalitySneakers,08541d9541e7916eb378fe94fbf7783e
